updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2024-05-10T01:32:22.297815+0000,c1c93ffa39b2494fb9423b56a34425c5,266751360,/data_local/images/DTS/2023B-851374/DECam_01292265.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_235951_oow_r_gw.fits.fz,1.04,"{'gte': 126.20125416666664, 'lte': 126.20125416676665}","{'gte': -23.593999999999998, 'lte': -23.5939999999}",126.20125416666664,-23.593999999999998,r DECam SDSS c0002 6415.0 1480.0,0.97,,60.0,1292265,2024-04-25,2024-04-24T23:59:51.503794+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14438-1,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T07:46:55.588307+0000,c349b9c324a8a5a8ef8c66f4aaea1ef3,266532480,/data_local/images/DTS/2023B-851374/DECam_01291897.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_232956_oow_r_gw.fits.fz,1.04,"{'gte': 122.91028333333333, 'lte': 122.91028333343333}","{'gte': -17.081, 'lte': -17.0809999999}",122.91028333333333,-17.081,r DECam SDSS c0002 6415.0 1480.0,1.14,,60.0,1291897,2024-04-23,2024-04-23T23:29:56.042648+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T12:48:39.785465+0000,c3e6fa3efe1271f674e9db62b291e19c,267531840,/data_local/images/DTS/2023B-851374/DECam_01291338.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_012443_oow_r_gw.fits.fz,1.27,"{'gte': 120.63700416666664, 'lte': 120.63700416676664}","{'gte': -20.891, 'lte': -20.8909999999}",120.63700416666664,-20.891,r DECam SDSS c0002 6415.0 1480.0,0.96,,60.0,1291338,2024-04-23,2024-04-23T01:24:43.285848+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:28:52.215481+0000,c4846da4e714b62f4e9e4024be67e71a,320880960,/data_local/images/DTS/2023B-851374/DECam_01291312.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_004340_ooi_r_v1.fits.fz,1.14,"{'gte': 126.16941666666666, 'lte': 126.16941666676667}","{'gte': -13.423638888888888, 'lte': -13.423638888788888}",126.16941666666666,-13.423638888888888,r DECam SDSS c0002 6415.0 1480.0,1.2,22.92,60.0,1291312,2024-04-23,2024-04-23T00:43:40.792064+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14354-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T11:56:45.667323+0000,c486992bd2903f7f3df03a437824c31c,329814720,/data_local/images/DTS/2023B-851374/DECam_01291273.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_234059_ooi_r_gw.fits.fz,1.04,"{'gte': 118.92725833333333, 'lte': 118.92725833343333}","{'gte': -23.562, 'lte': -23.561999999900003}",118.92725833333333,-23.562,r DECam SDSS c0002 6415.0 1480.0,1.04,,60.0,1291273,2024-04-22,2024-04-22T23:40:59.620138+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14379-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T01:06:05.325298+0000,c54cc4558d1f529203cc6b8bda0642fc,5578560,/data_local/images/DTS/2023B-851374/DECam_01292234.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_231019_ood_r_gw.fits.fz,1.04,"{'gte': 126.69054166666665, 'lte': 126.69054166676665}","{'gte': -14.936, 'lte': -14.9359999999}",126.69054166666665,-14.936,r DECam SDSS c0002 6415.0 1480.0,1.08,,60.0,1292234,2024-04-24,2024-04-24T23:10:19.598034+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T01:30:11.096823+0000,c5c3c93ef149a181bfe03b9bd9c9a137,6693120,/data_local/images/DTS/2023B-851374/DECam_01292263.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_235615_ood_r_gw.fits.fz,1.04,"{'gte': 125.04725833333332, 'lte': 125.04725833343332}","{'gte': -23.263, 'lte': -23.262999999900003}",125.04725833333332,-23.263,r DECam SDSS c0002 6415.0 1480.0,1.02,,60.0,1292263,2024-04-24,2024-04-24T23:56:15.576057+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T07:45:52.963331+0000,c6806d0483c4886ca83528bc7d245689,5420160,/data_local/images/DTS/2023B-851374/DECam_01291896.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_232810_ood_r_v1.fits.fz,1.03,"{'gte': 129.09133333333332, 'lte': 129.0913333334333}","{'gte': -16.67886111111111, 'lte': -16.678861111011113}",129.09133333333332,-16.67886111111111,r DECam SDSS c0002 6415.0 1480.0,1.05,23.03,60.0,1291896,2024-04-23,2024-04-23T23:28:10.397462+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T09:39:16.688739+0000,c6bdd32d47b4e26ef3e4d12b801f2038,324051840,/data_local/images/DTS/2023B-851374/DECam_01292031.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_032642_ooi_z_v1.fits.fz,2.19,"{'gte': 118.09091666666666, 'lte': 118.09091666676666}","{'gte': -32.127833333333335, 'lte': -32.12783333323333}",118.09091666666666,-32.127833333333335,z DECam SDSS c0004 9260.0 1520.0,1.75,22.51,60.0,1292031,2024-04-24,2024-04-24T03:26:42.633169+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T09:47:04.720071+0000,c7388e49431ab470f57549d475307770,322030080,/data_local/images/DTS/2023B-851374/DECam_01292041.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_034257_ooi_z_v1.fits.fz,2.28,"{'gte': 119.22387499999999, 'lte': 119.2238750001}","{'gte': -35.38536111111111, 'lte': -35.38536111101111}",119.22387499999999,-35.38536111111111,z DECam SDSS c0004 9260.0 1520.0,1.77,22.56,60.0,1292041,2024-04-24,2024-04-24T03:42:57.759981+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:48:16.555015+0000,c7dcafc099bb677f72b15ca10a7519d1,268830720,/data_local/images/DTS/2023B-851374/DECam_01291968.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_012631_oow_z_gw.fits.fz,1.24,"{'gte': 128.00754166666664, 'lte': 128.00754166676663}","{'gte': -13.647, 'lte': -13.6469999999}",128.00754166666664,-13.647,z DECam SDSS c0004 9260.0 1520.0,1.27,,80.0,1291968,2024-04-24,2024-04-24T01:26:31.355889+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:34:30.734626+0000,f680b468b731cb6c078b22373f768b6c,6071040,/data_local/images/DTS/2023B-851374/DECam_01291952.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_005943_ood_r_v1.fits.fz,1.19,"{'gte': 118.094625, 'lte': 118.0946250001}","{'gte': -32.12711111111111, 'lte': -32.12711111101111}",118.094625,-32.12711111111111,r DECam SDSS c0002 6415.0 1480.0,1.21,22.75,60.0,1291952,2024-04-24,2024-04-24T00:59:43.385384+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T13:50:46.870858+0000,f6f8f02fc4c41f2e88803dc90e4029ad,5993280,/data_local/images/DTS/2023B-851374/DECam_01291417.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_032943_ood_z_gw.fits.fz,1.92,"{'gte': 125.40124583333332, 'lte': 125.40124583343332}","{'gte': -26.392, 'lte': -26.3919999999}",125.40124583333332,-26.392,z DECam SDSS c0004 9260.0 1520.0,1.87,,60.0,1291417,2024-04-23,2024-04-23T03:29:43.544978+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T12:41:38.701155+0000,f7359601fa12a6891399db8c9b93dddc,6491520,/data_local/images/DTS/2023B-851374/DECam_01291329.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_011013_ood_r_v1.fits.fz,1.2,"{'gte': 123.43049999999998, 'lte': 123.43050000009998}","{'gte': -18.620083333333334, 'lte': -18.620083333233335}",123.43049999999998,-18.620083333333334,r DECam SDSS c0002 6415.0 1480.0,0.96,23.29,60.0,1291329,2024-04-23,2024-04-23T01:10:13.693641+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T02:54:07.428568+0000,f82031e6f53cf6e11bce30e22a0c4a0e,332064000,/data_local/images/DTS/2023B-851374/DECam_01292362.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_024236_ooi_z_v1.fits.fz,1.56,"{'gte': 123.76620833333331, 'lte': 123.76620833343331}","{'gte': -31.980916666666666, 'lte': -31.980916666566667}",123.76620833333331,-31.980916666666666,z DECam SDSS c0004 9260.0 1520.0,1.15,23.15,80.0,1292362,2024-04-25,2024-04-25T02:42:36.483799+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T08:59:47.184120+0000,f830b122b03bd2436c74c8f34c286e1f,269838720,/data_local/images/DTS/2023B-851374/DECam_01291983.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_015507_oow_z_v1.fits.fz,1.35,"{'gte': 125.33224999999999, 'lte': 125.33225000009999}","{'gte': -18.96188888888889, 'lte': -18.96188888878889}",125.33224999999999,-18.96188888888889,z DECam SDSS c0004 9260.0 1520.0,1.11,22.49,80.0,1291983,2024-04-24,2024-04-24T01:55:07.774355+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:20:05.646260+0000,f8db251b9b7f718804af67727c139837,7928640,/data_local/images/DTS/2023B-851374/DECam_01291936.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_003358_ood_r_gw.fits.fz,1.1,"{'gte': 121.98249166666665, 'lte': 121.98249166676665}","{'gte': -27.187, 'lte': -27.186999999900003}",121.98249166666665,-27.187,r DECam SDSS c0002 6415.0 1480.0,1.09,,60.0,1291936,2024-04-24,2024-04-24T00:33:58.065692+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T08:11:20.999944+0000,f9844a97f57254f143cc9b7c2d0f5bd3,329598720,/data_local/images/DTS/2023B-851374/DECam_01291928.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002042_ooi_r_v1.fits.fz,1.1,"{'gte': 119.44916666666666, 'lte': 119.44916666676666}","{'gte': -25.14452777777778, 'lte': -25.14452777767778}",119.44916666666666,-25.14452777777778,r DECam SDSS c0002 6415.0 1480.0,1.23,22.81,60.0,1291928,2024-04-24,2024-04-24T00:20:42.671163+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T09:46:59.429914+0000,fa3a2aeef2d7ccd634a64a344dfd40e1,321868800,/data_local/images/DTS/2023B-851374/DECam_01292041.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_034257_ooi_z_gw.fits.fz,2.28,"{'gte': 119.22445416666665, 'lte': 119.22445416676665}","{'gte': -35.385, 'lte': -35.384999999899996}",119.22445416666665,-35.385,z DECam SDSS c0004 9260.0 1520.0,1.76,,60.0,1292041,2024-04-24,2024-04-24T03:42:57.759981+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T12:18:40.098496+0000,fab2cc1869eaf8c85a5822ffcbaeffdf,6022080,/data_local/images/DTS/2023B-851374/DECam_01291299.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002229_ood_r_v1.fits.fz,1.09,"{'gte': 118.09354166666665, 'lte': 118.09354166676665}","{'gte': -32.12733333333333, 'lte': -32.12733333323333}",118.09354166666665,-32.12733333333333,r DECam SDSS c0002 6415.0 1480.0,1.25,22.92,60.0,1291299,2024-04-23,2024-04-23T00:22:29.507707+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12341-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:28:29.630903+0000,fb107c5bb8365c3d997661cea8a7e388,7764480,/data_local/images/DTS/2023B-851374/DECam_01291388.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_024307_ood_z_gw.fits.fz,1.71,"{'gte': 119.44624583333332, 'lte': 119.44624583343332}","{'gte': -25.145, 'lte': -25.1449999999}",119.44624583333332,-25.145,z DECam SDSS c0004 9260.0 1520.0,1.32,,60.0,1291388,2024-04-23,2024-04-23T02:43:07.145970+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14396-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T02:40:41.643826+0000,eae5674bdc4acf9df678bcac4dd2fe7c,9348480,/data_local/images/DTS/2023B-851374/DECam_01292345.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_021027_ood_z_gw.fits.fz,1.47,"{'gte': 121.42550833333331, 'lte': 121.42550833343331}","{'gte': -25.605, 'lte': -25.604999999900002}",121.42550833333331,-25.605,z DECam SDSS c0004 9260.0 1520.0,1.12,,80.0,1292345,2024-04-25,2024-04-25T02:10:27.717281+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T09:27:38.742409+0000,eb688045aec53690dff454213b90ade9,7084800,/data_local/images/DTS/2023B-851374/DECam_01292016.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_030207_ood_z_gw.fits.fz,1.72,"{'gte': 123.91149166666666, 'lte': 123.91149166676666}","{'gte': -27.599, 'lte': -27.598999999900002}",123.91149166666666,-27.599,z DECam SDSS c0004 9260.0 1520.0,1.74,,80.0,1292016,2024-04-24,2024-04-24T03:02:07.735489+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T12:12:52.717297+0000,eba54f583ff71ad6a9698528aa8046fe,268637760,/data_local/images/DTS/2023B-851374/DECam_01291292.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_001058_oow_r_v1.fits.fz,1.09,"{'gte': 115.50291666666665, 'lte': 115.50291666676665}","{'gte': -29.943805555555556, 'lte': -29.943805555455558}",115.50291666666665,-29.943805555555556,r DECam SDSS c0002 6415.0 1480.0,1.1,23.17,60.0,1291292,2024-04-23,2024-04-23T00:10:58.760297+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14411-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T11:57:22.254129+0000,ebad8f85dfc061edb0b1ea820bf56354,7640640,/data_local/images/DTS/2023B-851374/DECam_01291274.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_234230_ood_r_gw.fits.fz,1.03,"{'gte': 120.88325833333333, 'lte': 120.88325833343333}","{'gte': -24.029999999999998, 'lte': -24.0299999999}",120.88325833333333,-24.029999999999998,r DECam SDSS c0002 6415.0 1480.0,1.13,,60.0,1291274,2024-04-22,2024-04-22T23:42:30.196848+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14397-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T02:17:04.538839+0000,ec1b9b6f9f219173c2df7b4d51474c1f,268600320,/data_local/images/DTS/2023B-851374/DECam_01292314.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_011923_oow_z_v1.fits.fz,1.22,"{'gte': 125.88924999999999, 'lte': 125.88925000009999}","{'gte': -17.724833333333333, 'lte': -17.724833333233335}",125.88924999999999,-17.724833333333333,z DECam SDSS c0004 9260.0 1520.0,0.98,22.62,60.0,1292314,2024-04-25,2024-04-25T01:19:23.956540+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T02:40:03.197604+0000,edad9f5edc5436c8f48e751fb58c5a84,324840960,/data_local/images/DTS/2023B-851374/DECam_01292344.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_020832_ooi_z_gw.fits.fz,1.35,"{'gte': 126.78724583333332, 'lte': 126.78724583343332}","{'gte': -25.154, 'lte': -25.1539999999}",126.78724583333332,-25.154,z DECam SDSS c0004 9260.0 1520.0,1.2,,80.0,1292344,2024-04-25,2024-04-25T02:08:32.191277+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14459-1,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:54:33.436027+0000,f086ef92304b3cc7f78535757aa1c3cc,5385600,/data_local/images/DTS/2023B-851374/DECam_01291346.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_013717_ood_z_gw.fits.fz,1.28,"{'gte': 127.48126666666664, 'lte': 127.48126666676664}","{'gte': -12.138, 'lte': -12.1379999999}",127.48126666666664,-12.138,z DECam SDSS c0004 9260.0 1520.0,0.95,,60.0,1291346,2024-04-23,2024-04-23T01:37:17.846182+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14355-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:11:43.872042+0000,e3cc814cfc8cd68421c57bb4b0bdb90e,268591680,/data_local/images/DTS/2023B-851374/DECam_01291367.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_021001_oow_z_v1.fits.fz,1.37,"{'gte': 126.43454166666665, 'lte': 126.43454166676665}","{'gte': -19.25411111111111, 'lte': -19.254111111011113}",126.43454166666665,-19.25411111111111,z DECam SDSS c0004 9260.0 1520.0,1.06,22.49,60.0,1291367,2024-04-23,2024-04-23T02:10:01.139257+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14401-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:55:54.669341+0000,e3fce611d5f13527df2e3846cb696922,269544960,/data_local/images/DTS/2023B-851374/DECam_01291978.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_014527_oow_z_gw.fits.fz,1.3,"{'gte': 125.88853333333331, 'lte': 125.88853333343332}","{'gte': -17.723999999999997, 'lte': -17.7239999999}",125.88853333333331,-17.723999999999997,z DECam SDSS c0004 9260.0 1520.0,1.15,,80.0,1291978,2024-04-24,2024-04-24T01:45:27.152668+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T01:22:01.646547+0000,e540379ab19f611509c0bcc36c0f4a29,324930240,/data_local/images/DTS/2023B-851374/DECam_01292252.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_233855_ooi_r_v1.fits.fz,1.04,"{'gte': 123.95883333333332, 'lte': 123.95883333343332}","{'gte': -20.162277777777778, 'lte': -20.16227777767778}",123.95883333333332,-20.162277777777778,r DECam SDSS c0002 6415.0 1480.0,1.04,23.39,60.0,1292252,2024-04-24,2024-04-24T23:38:55.435344+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T13:22:15.301569+0000,e55275d452e208d6a4e3c65592084992,6857280,/data_local/images/DTS/2023B-851374/DECam_01291380.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_023037_ood_z_gw.fits.fz,1.5,"{'gte': 123.64499999999997, 'lte': 123.64500000009997}","{'gte': -24.45, 'lte': -24.4499999999}",123.64499999999997,-24.45,z DECam SDSS c0004 9260.0 1520.0,1.3,,60.0,1291380,2024-04-23,2024-04-23T02:30:37.832962+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T08:51:58.291364+0000,e5c75bd03f4f81b378b9bf3ed29b392f,321655680,/data_local/images/DTS/2023B-851374/DECam_01291973.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_013557_ooi_z_gw.fits.fz,1.29,"{'gte': 125.35554166666664, 'lte': 125.35554166676664}","{'gte': -16.201, 'lte': -16.200999999900002}",125.35554166666664,-16.201,z DECam SDSS c0004 9260.0 1520.0,1.18,,80.0,1291973,2024-04-24,2024-04-24T01:35:57.588650+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T02:52:14.674380+0000,e603adebd8fa1ccfa5092425afd10baa,8542080,/data_local/images/DTS/2023B-851374/DECam_01292360.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_023855_ood_z_v1.fits.fz,1.51,"{'gte': 125.21058333333333, 'lte': 125.21058333343333}","{'gte': -30.784833333333335, 'lte': -30.784833333233337}",125.21058333333333,-30.784833333333335,z DECam SDSS c0004 9260.0 1520.0,1.35,22.8,80.0,1292360,2024-04-25,2024-04-25T02:38:55.543564+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T01:55:02.114106+0000,e6c12a9fbc4c4ff62d234d686cf815f2,332447040,/data_local/images/DTS/2023B-851374/DECam_01292290.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_004024_ooi_r_gw.fits.fz,1.1,"{'gte': 123.76747499999999, 'lte': 123.76747500009999}","{'gte': -31.980999999999998, 'lte': -31.9809999999}",123.76747499999999,-31.980999999999998,r DECam SDSS c0002 6415.0 1480.0,0.96,,60.0,1292290,2024-04-25,2024-04-25T00:40:24.782076+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:05:24.704333+0000,e7b904b23439b7598fa8b1c2443c5c79,268430400,/data_local/images/DTS/2023B-851374/DECam_01291284.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_235758_oow_r_v1.fits.fz,1.06,"{'gte': 118.51441666666665, 'lte': 118.51441666676665}","{'gte': -27.829361111111112, 'lte': -27.829361111011114}",118.51441666666665,-27.829361111111112,r DECam SDSS c0002 6415.0 1480.0,1.03,23.23,60.0,1291284,2024-04-22,2024-04-22T23:57:58.983869+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14413-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:22:34.946918+0000,ea3ff1b684f63cc8c9e1ab6c6fd3c5b6,323910720,/data_local/images/DTS/2023B-851374/DECam_01291304.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_003031_ooi_r_gw.fits.fz,1.1,"{'gte': 118.64923333333333, 'lte': 118.64923333343333}","{'gte': -33.752, 'lte': -33.7519999999}",118.64923333333333,-33.752,r DECam SDSS c0002 6415.0 1480.0,1.37,,60.0,1291304,2024-04-23,2024-04-23T00:30:31.415518+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12363-1,instcal,image,,2024-04-22,"[None, None]"
